rep,phase,d,r,tick,acc
0,sweep,0.002,0,0,0.9554
0,sweep,0.002,0,50,0.9554
0,sweep,0.002,0,100,0.9583
0,sweep,0.002,0,150,0.9590
0,sweep,0.002,0,200,0.9567
0,sweep,0.002,0,250,0.9564
0,sweep,0.002,0,300,0.9577
0,sweep,0.002,0,350,0.9554
0,sweep,0.002,0,400,0.9564
0,sweep,0.002,0,450,0.9557
0,sweep,0.002,0,500,0.9557
0,sweep,0.002,0,550,0.9544
0,sweep,0.002,0,600,0.9538
0,sweep,0.002,0,650,0.9528
0,sweep,0.002,0,700,0.9525
0,sweep,0.002,0,750,0.9518
0,sweep,0.002,0,800,0.9518
0,sweep,0.002,0,850,0.9531
0,sweep,0.002,0,900,0.9531
0,sweep,0.002,0,950,0.9535
0,sweep,0.002,0,1000,0.9531
0,sweep,0.002,0,1050,0.9521
0,sweep,0.002,0,1100,0.9521
0,sweep,0.002,0,1150,0.9499
0,sweep,0.002,0,1200,0.9492
0,sweep,0.002,0,1250,0.9518
0,sweep,0.002,0,1300,0.9508
0,sweep,0.002,0,1350,0.9486
0,sweep,0.002,0,1400,0.9463
0,sweep,0.002,0,1450,0.9437
0,sweep,0.002,0,1499,0.9421
0,sweep,0.002,1,0,0.9554
0,sweep,0.002,1,50,0.9570
0,sweep,0.002,1,100,0.9583
0,sweep,0.002,1,150,0.9580
0,sweep,0.002,1,200,0.9577
0,sweep,0.002,1,250,0.9590
0,sweep,0.002,1,300,0.9590
0,sweep,0.002,1,350,0.9596
0,sweep,0.002,1,400,0.9596
0,sweep,0.002,1,450,0.9590
0,sweep,0.002,1,500,0.9593
0,sweep,0.002,1,550,0.9577
0,sweep,0.002,1,600,0.9580
0,sweep,0.002,1,650,0.9574
0,sweep,0.002,1,700,0.9590
0,sweep,0.002,1,750,0.9580
0,sweep,0.002,1,800,0.9583
0,sweep,0.002,1,850,0.9577
0,sweep,0.002,1,900,0.9580
0,sweep,0.002,1,950,0.9580
0,sweep,0.002,1,1000,0.9577
0,sweep,0.002,1,1050,0.9577
0,sweep,0.002,1,1100,0.9570
0,sweep,0.002,1,1150,0.9570
0,sweep,0.002,1,1200,0.9593
0,sweep,0.002,1,1250,0.9574
0,sweep,0.002,1,1300,0.9580
0,sweep,0.002,1,1350,0.9577
0,sweep,0.002,1,1400,0.9580
0,sweep,0.002,1,1450,0.9580
0,sweep,0.002,1,1499,0.9570
0,sweep,0.002,2,0,0.9554
0,sweep,0.002,2,50,0.9587
0,sweep,0.002,2,100,0.9587
0,sweep,0.002,2,150,0.9583
0,sweep,0.002,2,200,0.9600
0,sweep,0.002,2,250,0.9596
0,sweep,0.002,2,300,0.9593
0,sweep,0.002,2,350,0.9603
0,sweep,0.002,2,400,0.9596
0,sweep,0.002,2,450,0.9593
0,sweep,0.002,2,500,0.9593
0,sweep,0.002,2,550,0.9603
0,sweep,0.002,2,600,0.9596
0,sweep,0.002,2,650,0.9609
0,sweep,0.002,2,700,0.9600
0,sweep,0.002,2,750,0.9593
0,sweep,0.002,2,800,0.9596
0,sweep,0.002,2,850,0.9593
0,sweep,0.002,2,900,0.9570
0,sweep,0.002,2,950,0.9590
0,sweep,0.002,2,1000,0.9580
0,sweep,0.002,2,1050,0.9580
0,sweep,0.002,2,1100,0.9570
0,sweep,0.002,2,1150,0.9583
0,sweep,0.002,2,1200,0.9596
0,sweep,0.002,2,1250,0.9593
0,sweep,0.002,2,1300,0.9580
0,sweep,0.002,2,1350,0.9574
0,sweep,0.002,2,1400,0.9567
0,sweep,0.002,2,1450,0.9567
0,sweep,0.002,2,1499,0.9561
0,sweep,0.002,4,0,0.9554
0,sweep,0.002,4,50,0.9583
0,sweep,0.002,4,100,0.9590
0,sweep,0.002,4,150,0.9596
0,sweep,0.002,4,200,0.9596
0,sweep,0.002,4,250,0.9606
0,sweep,0.002,4,300,0.9606
0,sweep,0.002,4,350,0.9603
0,sweep,0.002,4,400,0.9593
0,sweep,0.002,4,450,0.9596
0,sweep,0.002,4,500,0.9587
0,sweep,0.002,4,550,0.9603
0,sweep,0.002,4,600,0.9613
0,sweep,0.002,4,650,0.9596
0,sweep,0.002,4,700,0.9596
0,sweep,0.002,4,750,0.9603
0,sweep,0.002,4,800,0.9583
0,sweep,0.002,4,850,0.9593
0,sweep,0.002,4,900,0.9600
0,sweep,0.002,4,950,0.9600
0,sweep,0.002,4,1000,0.9577
0,sweep,0.002,4,1050,0.9574
0,sweep,0.002,4,1100,0.9567
0,sweep,0.002,4,1150,0.9564
0,sweep,0.002,4,1200,0.9570
0,sweep,0.002,4,1250,0.9580
0,sweep,0.002,4,1300,0.9564
0,sweep,0.002,4,1350,0.9548
0,sweep,0.002,4,1400,0.9564
0,sweep,0.002,4,1450,0.9554
0,sweep,0.002,4,1499,0.9564
0,sweep,0.002,8,0,0.9557
0,sweep,0.002,8,50,0.9580
0,sweep,0.002,8,100,0.9583
0,sweep,0.002,8,150,0.9593
0,sweep,0.002,8,200,0.9596
0,sweep,0.002,8,250,0.9596
0,sweep,0.002,8,300,0.9596
0,sweep,0.002,8,350,0.9603
0,sweep,0.002,8,400,0.9603
0,sweep,0.002,8,450,0.9616
0,sweep,0.002,8,500,0.9613
0,sweep,0.002,8,550,0.9600
0,sweep,0.002,8,600,0.9606
0,sweep,0.002,8,650,0.9587
0,sweep,0.002,8,700,0.9596
0,sweep,0.002,8,750,0.9590
0,sweep,0.002,8,800,0.9590
0,sweep,0.002,8,850,0.9600
0,sweep,0.002,8,900,0.9596
0,sweep,0.002,8,950,0.9583
0,sweep,0.002,8,1000,0.9593
0,sweep,0.002,8,1050,0.9596
0,sweep,0.002,8,1100,0.9596
0,sweep,0.002,8,1150,0.9583
0,sweep,0.002,8,1200,0.9583
0,sweep,0.002,8,1250,0.9580
0,sweep,0.002,8,1300,0.9590
0,sweep,0.002,8,1350,0.9564
0,sweep,0.002,8,1400,0.9570
0,sweep,0.002,8,1450,0.9574
0,sweep,0.002,8,1499,0.9570
0,sweep,0.005,0,0,0.9561
0,sweep,0.005,0,50,0.9521
0,sweep,0.005,0,100,0.9495
0,sweep,0.005,0,150,0.9489
0,sweep,0.005,0,200,0.9515
0,sweep,0.005,0,250,0.9505
0,sweep,0.005,0,300,0.9476
0,sweep,0.005,0,350,0.9473
0,sweep,0.005,0,400,0.9456
0,sweep,0.005,0,450,0.9391
0,sweep,0.005,0,500,0.9355
0,sweep,0.005,0,550,0.9297
0,sweep,0.005,0,600,0.9235
0,sweep,0.005,0,650,0.9160
0,sweep,0.005,0,700,0.9160
0,sweep,0.005,0,750,0.9095
0,sweep,0.005,0,800,0.9199
0,sweep,0.005,0,850,0.9176
0,sweep,0.005,0,900,0.9014
0,sweep,0.005,0,950,0.9004
0,sweep,0.005,0,1000,0.9053
0,sweep,0.005,0,1050,0.9134
0,sweep,0.005,0,1100,0.9036
0,sweep,0.005,0,1150,0.9095
0,sweep,0.005,0,1200,0.9053
0,sweep,0.005,0,1250,0.8988
0,sweep,0.005,0,1300,0.8835
0,sweep,0.005,0,1350,0.8503
0,sweep,0.005,0,1400,0.8200
0,sweep,0.005,0,1450,0.8154
0,sweep,0.005,0,1499,0.8252
0,sweep,0.005,1,0,0.9554
0,sweep,0.005,1,50,0.9580
0,sweep,0.005,1,100,0.9590
0,sweep,0.005,1,150,0.9609
0,sweep,0.005,1,200,0.9593
0,sweep,0.005,1,250,0.9600
0,sweep,0.005,1,300,0.9593
0,sweep,0.005,1,350,0.9561
0,sweep,0.005,1,400,0.9570
0,sweep,0.005,1,450,0.9593
0,sweep,0.005,1,500,0.9587
0,sweep,0.005,1,550,0.9596
0,sweep,0.005,1,600,0.9603
0,sweep,0.005,1,650,0.9590
0,sweep,0.005,1,700,0.9577
0,sweep,0.005,1,750,0.9580
0,sweep,0.005,1,800,0.9557
0,sweep,0.005,1,850,0.9538
0,sweep,0.005,1,900,0.9531
0,sweep,0.005,1,950,0.9535
0,sweep,0.005,1,1000,0.9492
0,sweep,0.005,1,1050,0.9499
0,sweep,0.005,1,1100,0.9489
0,sweep,0.005,1,1150,0.9482
0,sweep,0.005,1,1200,0.9450
0,sweep,0.005,1,1250,0.9447
0,sweep,0.005,1,1300,0.9408
0,sweep,0.005,1,1350,0.9404
0,sweep,0.005,1,1400,0.9365
0,sweep,0.005,1,1450,0.9388
0,sweep,0.005,1,1499,0.9372
0,sweep,0.005,2,0,0.9557
0,sweep,0.005,2,50,0.9574
0,sweep,0.005,2,100,0.9567
0,sweep,0.005,2,150,0.9593
0,sweep,0.005,2,200,0.9544
0,sweep,0.005,2,250,0.9567
0,sweep,0.005,2,300,0.9574
0,sweep,0.005,2,350,0.9567
0,sweep,0.005,2,400,0.9574
0,sweep,0.005,2,450,0.9567
0,sweep,0.005,2,500,0.9570
0,sweep,0.005,2,550,0.9551
0,sweep,0.005,2,600,0.9551
0,sweep,0.005,2,650,0.9561
0,sweep,0.005,2,700,0.9535
0,sweep,0.005,2,750,0.9541
0,sweep,0.005,2,800,0.9525
0,sweep,0.005,2,850,0.9528
0,sweep,0.005,2,900,0.9521
0,sweep,0.005,2,950,0.9512
0,sweep,0.005,2,1000,0.9502
0,sweep,0.005,2,1050,0.9518
0,sweep,0.005,2,1100,0.9466
0,sweep,0.005,2,1150,0.9463
0,sweep,0.005,2,1200,0.9430
0,sweep,0.005,2,1250,0.9450
0,sweep,0.005,2,1300,0.9447
0,sweep,0.005,2,1350,0.9414
0,sweep,0.005,2,1400,0.9411
0,sweep,0.005,2,1450,0.9378
0,sweep,0.005,2,1499,0.9411
0,sweep,0.005,4,0,0.9557
0,sweep,0.005,4,50,0.9574
0,sweep,0.005,4,100,0.9567
0,sweep,0.005,4,150,0.9583
0,sweep,0.005,4,200,0.9574
0,sweep,0.005,4,250,0.9574
0,sweep,0.005,4,300,0.9557
0,sweep,0.005,4,350,0.9577
0,sweep,0.005,4,400,0.9570
0,sweep,0.005,4,450,0.9567
0,sweep,0.005,4,500,0.9567
0,sweep,0.005,4,550,0.9564
0,sweep,0.005,4,600,0.9548
0,sweep,0.005,4,650,0.9531
0,sweep,0.005,4,700,0.9525
0,sweep,0.005,4,750,0.9531
0,sweep,0.005,4,800,0.9535
0,sweep,0.005,4,850,0.9525
0,sweep,0.005,4,900,0.9541
0,sweep,0.005,4,950,0.9521
0,sweep,0.005,4,1000,0.9482
0,sweep,0.005,4,1050,0.9499
0,sweep,0.005,4,1100,0.9492
0,sweep,0.005,4,1150,0.9473
0,sweep,0.005,4,1200,0.9486
0,sweep,0.005,4,1250,0.9479
0,sweep,0.005,4,1300,0.9434
0,sweep,0.005,4,1350,0.9434
0,sweep,0.005,4,1400,0.9408
0,sweep,0.005,4,1450,0.9382
0,sweep,0.005,4,1499,0.9378
0,sweep,0.005,8,0,0.9557
0,sweep,0.005,8,50,0.9580
0,sweep,0.005,8,100,0.9593
0,sweep,0.005,8,150,0.9596
0,sweep,0.005,8,200,0.9570
0,sweep,0.005,8,250,0.9596
0,sweep,0.005,8,300,0.9609
0,sweep,0.005,8,350,0.9600
0,sweep,0.005,8,400,0.9593
0,sweep,0.005,8,450,0.9609
0,sweep,0.005,8,500,0.9609
0,sweep,0.005,8,550,0.9583
0,sweep,0.005,8,600,0.9580
0,sweep,0.005,8,650,0.9577
0,sweep,0.005,8,700,0.9557
0,sweep,0.005,8,750,0.9557
0,sweep,0.005,8,800,0.9541
0,sweep,0.005,8,850,0.9528
0,sweep,0.005,8,900,0.9495
0,sweep,0.005,8,950,0.9505
0,sweep,0.005,8,1000,0.9479
0,sweep,0.005,8,1050,0.9450
0,sweep,0.005,8,1100,0.9450
0,sweep,0.005,8,1150,0.9443
0,sweep,0.005,8,1200,0.9463
0,sweep,0.005,8,1250,0.9430
0,sweep,0.005,8,1300,0.9417
0,sweep,0.005,8,1350,0.9408
0,sweep,0.005,8,1400,0.9375
0,sweep,0.005,8,1450,0.9342
0,sweep,0.005,8,1499,0.9333
0,sweep,0.01,0,0,0.9538
0,sweep,0.01,0,50,0.9551
0,sweep,0.01,0,100,0.9486
0,sweep,0.01,0,150,0.9508
0,sweep,0.01,0,200,0.9489
0,sweep,0.01,0,250,0.9495
0,sweep,0.01,0,300,0.9456
0,sweep,0.01,0,350,0.9404
0,sweep,0.01,0,400,0.9274
0,sweep,0.01,0,450,0.9170
0,sweep,0.01,0,500,0.9333
0,sweep,0.01,0,550,0.9271
0,sweep,0.01,0,600,0.9251
0,sweep,0.01,0,650,0.9193
0,sweep,0.01,0,700,0.9215
0,sweep,0.01,0,750,0.9056
0,sweep,0.01,0,800,0.8786
0,sweep,0.01,0,850,0.8594
0,sweep,0.01,0,900,0.8060
0,sweep,0.01,0,950,0.8034
0,sweep,0.01,0,1000,0.7484
0,sweep,0.01,0,1050,0.7002
0,sweep,0.01,0,1100,0.7103
0,sweep,0.01,0,1150,0.6592
0,sweep,0.01,0,1200,0.5625
0,sweep,0.01,0,1250,0.5882
0,sweep,0.01,0,1300,0.5527
0,sweep,0.01,0,1350,0.5137
0,sweep,0.01,0,1400,0.4720
0,sweep,0.01,0,1450,0.4567
0,sweep,0.01,0,1499,0.3822
0,sweep,0.01,1,0,0.9561
0,sweep,0.01,1,50,0.9593
0,sweep,0.01,1,100,0.9600
0,sweep,0.01,1,150,0.9583
0,sweep,0.01,1,200,0.9570
0,sweep,0.01,1,250,0.9564
0,sweep,0.01,1,300,0.9567
0,sweep,0.01,1,350,0.9557
0,sweep,0.01,1,400,0.9548
0,sweep,0.01,1,450,0.9515
0,sweep,0.01,1,500,0.9535
0,sweep,0.01,1,550,0.9469
0,sweep,0.01,1,600,0.9460
0,sweep,0.01,1,650,0.9447
0,sweep,0.01,1,700,0.9408
0,sweep,0.01,1,750,0.9404
0,sweep,0.01,1,800,0.9290
0,sweep,0.01,1,850,0.9196
0,sweep,0.01,1,900,0.9173
0,sweep,0.01,1,950,0.9108
0,sweep,0.01,1,1000,0.9157
0,sweep,0.01,1,1050,0.9128
0,sweep,0.01,1,1100,0.9053
0,sweep,0.01,1,1150,0.9001
0,sweep,0.01,1,1200,0.8792
0,sweep,0.01,1,1250,0.8714
0,sweep,0.01,1,1300,0.8509
0,sweep,0.01,1,1350,0.8320
0,sweep,0.01,1,1400,0.8148
0,sweep,0.01,1,1450,0.7926
0,sweep,0.01,1,1499,0.7773
0,sweep,0.01,2,0,0.9561
0,sweep,0.01,2,50,0.9580
0,sweep,0.01,2,100,0.9580
0,sweep,0.01,2,150,0.9561
0,sweep,0.01,2,200,0.9557
0,sweep,0.01,2,250,0.9577
0,sweep,0.01,2,300,0.9554
0,sweep,0.01,2,350,0.9535
0,sweep,0.01,2,400,0.9505
0,sweep,0.01,2,450,0.9531
0,sweep,0.01,2,500,0.9489
0,sweep,0.01,2,550,0.9492
0,sweep,0.01,2,600,0.9450
0,sweep,0.01,2,650,0.9362
0,sweep,0.01,2,700,0.9329
0,sweep,0.01,2,750,0.9245
0,sweep,0.01,2,800,0.9134
0,sweep,0.01,2,850,0.9238
0,sweep,0.01,2,900,0.9124
0,sweep,0.01,2,950,0.9036
0,sweep,0.01,2,1000,0.9007
0,sweep,0.01,2,1050,0.8932
0,sweep,0.01,2,1100,0.9069
0,sweep,0.01,2,1150,0.9004
0,sweep,0.01,2,1200,0.8942
0,sweep,0.01,2,1250,0.8760
0,sweep,0.01,2,1300,0.8783
0,sweep,0.01,2,1350,0.8617
0,sweep,0.01,2,1400,0.8496
0,sweep,0.01,2,1450,0.8118
0,sweep,0.01,2,1499,0.8099
0,sweep,0.01,4,0,0.9561
0,sweep,0.01,4,50,0.9574
0,sweep,0.01,4,100,0.9600
0,sweep,0.01,4,150,0.9596
0,sweep,0.01,4,200,0.9596
0,sweep,0.01,4,250,0.9596
0,sweep,0.01,4,300,0.9580
0,sweep,0.01,4,350,0.9577
0,sweep,0.01,4,400,0.9541
0,sweep,0.01,4,450,0.9557
0,sweep,0.01,4,500,0.9525
0,sweep,0.01,4,550,0.9518
0,sweep,0.01,4,600,0.9473
0,sweep,0.01,4,650,0.9453
0,sweep,0.01,4,700,0.9434
0,sweep,0.01,4,750,0.9378
0,sweep,0.01,4,800,0.9297
0,sweep,0.01,4,850,0.9290
0,sweep,0.01,4,900,0.9258
0,sweep,0.01,4,950,0.9196
0,sweep,0.01,4,1000,0.9121
0,sweep,0.01,4,1050,0.9121
0,sweep,0.01,4,1100,0.9095
0,sweep,0.01,4,1150,0.9036
0,sweep,0.01,4,1200,0.8932
0,sweep,0.01,4,1250,0.8861
0,sweep,0.01,4,1300,0.8828
0,sweep,0.01,4,1350,0.8770
0,sweep,0.01,4,1400,0.8675
0,sweep,0.01,4,1450,0.8551
0,sweep,0.01,4,1499,0.8506
0,sweep,0.01,8,0,0.9561
0,sweep,0.01,8,50,0.9587
0,sweep,0.01,8,100,0.9596
0,sweep,0.01,8,150,0.9596
0,sweep,0.01,8,200,0.9616
0,sweep,0.01,8,250,0.9574
0,sweep,0.01,8,300,0.9583
0,sweep,0.01,8,350,0.9577
0,sweep,0.01,8,400,0.9538
0,sweep,0.01,8,450,0.9548
0,sweep,0.01,8,500,0.9505
0,sweep,0.01,8,550,0.9499
0,sweep,0.01,8,600,0.9434
0,sweep,0.01,8,650,0.9437
0,sweep,0.01,8,700,0.9388
0,sweep,0.01,8,750,0.9362
0,sweep,0.01,8,800,0.9320
0,sweep,0.01,8,850,0.9274
0,sweep,0.01,8,900,0.9251
0,sweep,0.01,8,950,0.9170
0,sweep,0.01,8,1000,0.9170
0,sweep,0.01,8,1050,0.9092
0,sweep,0.01,8,1100,0.9059
0,sweep,0.01,8,1150,0.9020
0,sweep,0.01,8,1200,0.8952
0,sweep,0.01,8,1250,0.8949
0,sweep,0.01,8,1300,0.8926
0,sweep,0.01,8,1350,0.8854
0,sweep,0.01,8,1400,0.8910
0,sweep,0.01,8,1450,0.8805
0,sweep,0.01,8,1499,0.8757
0,sweep,0.02,0,0,0.9557
0,sweep,0.02,0,50,0.9505
0,sweep,0.02,0,100,0.9518
0,sweep,0.02,0,150,0.9385
0,sweep,0.02,0,200,0.9027
0,sweep,0.02,0,250,0.8672
0,sweep,0.02,0,300,0.8115
0,sweep,0.02,0,350,0.8021
0,sweep,0.02,0,400,0.7643
0,sweep,0.02,0,450,0.6497
0,sweep,0.02,0,500,0.5599
0,sweep,0.02,0,550,0.5524
0,sweep,0.02,0,600,0.4714
0,sweep,0.02,0,650,0.4762
0,sweep,0.02,0,700,0.4248
0,sweep,0.02,0,750,0.3473
0,sweep,0.02,0,800,0.2988
0,sweep,0.02,0,850,0.3366
0,sweep,0.02,0,900,0.3050
0,sweep,0.02,0,950,0.2181
0,sweep,0.02,0,1000,0.1781
0,sweep,0.02,0,1050,0.1107
0,sweep,0.02,0,1100,0.1090
0,sweep,0.02,0,1150,0.1061
0,sweep,0.02,0,1200,0.1058
0,sweep,0.02,0,1250,0.1058
0,sweep,0.02,0,1300,0.1058
0,sweep,0.02,0,1350,0.1058
0,sweep,0.02,0,1400,0.1058
0,sweep,0.02,0,1450,0.1058
0,sweep,0.02,0,1499,0.1058
0,sweep,0.02,1,0,0.9554
0,sweep,0.02,1,50,0.9557
0,sweep,0.02,1,100,0.9596
0,sweep,0.02,1,150,0.9499
0,sweep,0.02,1,200,0.9476
0,sweep,0.02,1,250,0.9495
0,sweep,0.02,1,300,0.9489
0,sweep,0.02,1,350,0.9352
0,sweep,0.02,1,400,0.9255
0,sweep,0.02,1,450,0.8945
0,sweep,0.02,1,500,0.8617
0,sweep,0.02,1,550,0.8480
0,sweep,0.02,1,600,0.8288
0,sweep,0.02,1,650,0.8379
0,sweep,0.02,1,700,0.7526
0,sweep,0.02,1,750,0.6976
0,sweep,0.02,1,800,0.6445
0,sweep,0.02,1,850,0.5137
0,sweep,0.02,1,900,0.4889
0,sweep,0.02,1,950,0.4971
0,sweep,0.02,1,1000,0.4385
0,sweep,0.02,1,1050,0.3301
0,sweep,0.02,1,1100,0.3473
0,sweep,0.02,1,1150,0.2500
0,sweep,0.02,1,1200,0.2949
0,sweep,0.02,1,1250,0.2168
0,sweep,0.02,1,1300,0.1312
0,sweep,0.02,1,1350,0.1322
0,sweep,0.02,1,1400,0.1032
0,sweep,0.02,1,1450,0.0928
0,sweep,0.02,1,1499,0.0951
0,sweep,0.02,2,0,0.9554
0,sweep,0.02,2,50,0.9544
0,sweep,0.02,2,100,0.9561
0,sweep,0.02,2,150,0.9538
0,sweep,0.02,2,200,0.9476
0,sweep,0.02,2,250,0.9443
0,sweep,0.02,2,300,0.9388
0,sweep,0.02,2,350,0.9378
0,sweep,0.02,2,400,0.9105
0,sweep,0.02,2,450,0.8994
0,sweep,0.02,2,500,0.8750
0,sweep,0.02,2,550,0.8333
0,sweep,0.02,2,600,0.8525
0,sweep,0.02,2,650,0.8376
0,sweep,0.02,2,700,0.7122
0,sweep,0.02,2,750,0.7142
0,sweep,0.02,2,800,0.6527
0,sweep,0.02,2,850,0.6211
0,sweep,0.02,2,900,0.6149
0,sweep,0.02,2,950,0.6947
0,sweep,0.02,2,1000,0.5934
0,sweep,0.02,2,1050,0.4964
0,sweep,0.02,2,1100,0.4463
0,sweep,0.02,2,1150,0.3597
0,sweep,0.02,2,1200,0.4170
0,sweep,0.02,2,1250,0.4105
0,sweep,0.02,2,1300,0.3796
0,sweep,0.02,2,1350,0.3213
0,sweep,0.02,2,1400,0.2129
0,sweep,0.02,2,1450,0.2370
0,sweep,0.02,2,1499,0.2992
0,sweep,0.02,4,0,0.9551
0,sweep,0.02,4,50,0.9570
0,sweep,0.02,4,100,0.9535
0,sweep,0.02,4,150,0.9544
0,sweep,0.02,4,200,0.9515
0,sweep,0.02,4,250,0.9447
0,sweep,0.02,4,300,0.9362
0,sweep,0.02,4,350,0.9365
0,sweep,0.02,4,400,0.9274
0,sweep,0.02,4,450,0.9128
0,sweep,0.02,4,500,0.8968
0,sweep,0.02,4,550,0.9014
0,sweep,0.02,4,600,0.8916
0,sweep,0.02,4,650,0.8473
0,sweep,0.02,4,700,0.7907
0,sweep,0.02,4,750,0.7926
0,sweep,0.02,4,800,0.7822
0,sweep,0.02,4,850,0.8193
0,sweep,0.02,4,900,0.7598
0,sweep,0.02,4,950,0.7611
0,sweep,0.02,4,1000,0.7057
0,sweep,0.02,4,1050,0.7562
0,sweep,0.02,4,1100,0.7357
0,sweep,0.02,4,1150,0.7197
0,sweep,0.02,4,1200,0.6491
0,sweep,0.02,4,1250,0.6279
0,sweep,0.02,4,1300,0.6429
0,sweep,0.02,4,1350,0.6162
0,sweep,0.02,4,1400,0.5951
0,sweep,0.02,4,1450,0.5645
0,sweep,0.02,4,1499,0.5531
0,sweep,0.02,8,0,0.9564
0,sweep,0.02,8,50,0.9577
0,sweep,0.02,8,100,0.9577
0,sweep,0.02,8,150,0.9541
0,sweep,0.02,8,200,0.9525
0,sweep,0.02,8,250,0.9499
0,sweep,0.02,8,300,0.9434
0,sweep,0.02,8,350,0.9326
0,sweep,0.02,8,400,0.9274
0,sweep,0.02,8,450,0.9186
0,sweep,0.02,8,500,0.9144
0,sweep,0.02,8,550,0.9001
0,sweep,0.02,8,600,0.8770
0,sweep,0.02,8,650,0.8854
0,sweep,0.02,8,700,0.8776
0,sweep,0.02,8,750,0.8734
0,sweep,0.02,8,800,0.8551
0,sweep,0.02,8,850,0.8532
0,sweep,0.02,8,900,0.8363
0,sweep,0.02,8,950,0.8180
0,sweep,0.02,8,1000,0.8197
0,sweep,0.02,8,1050,0.8076
0,sweep,0.02,8,1100,0.7796
0,sweep,0.02,8,1150,0.7689
0,sweep,0.02,8,1200,0.7692
0,sweep,0.02,8,1250,0.7627
0,sweep,0.02,8,1300,0.7327
0,sweep,0.02,8,1350,0.7292
0,sweep,0.02,8,1400,0.7080
0,sweep,0.02,8,1450,0.6898
0,sweep,0.02,8,1499,0.6872
0,sweep,0.04,0,0,0.9557
0,sweep,0.04,0,50,0.9508
0,sweep,0.04,0,100,0.9378
0,sweep,0.04,0,150,0.8812
0,sweep,0.04,0,200,0.6595
0,sweep,0.04,0,250,0.4847
0,sweep,0.04,0,300,0.3607
0,sweep,0.04,0,350,0.3092
0,sweep,0.04,0,400,0.2497
0,sweep,0.04,0,450,0.1755
0,sweep,0.04,0,500,0.1898
0,sweep,0.04,0,550,0.1745
0,sweep,0.04,0,600,0.0872
0,sweep,0.04,0,650,0.1061
0,sweep,0.04,0,700,0.1029
0,sweep,0.04,0,750,0.1068
0,sweep,0.04,0,800,0.1152
0,sweep,0.04,0,850,0.1211
0,sweep,0.04,0,900,0.0658
0,sweep,0.04,0,950,0.0537
0,sweep,0.04,0,1000,0.0648
0,sweep,0.04,0,1050,0.0641
0,sweep,0.04,0,1100,0.0599
0,sweep,0.04,0,1150,0.0830
0,sweep,0.04,0,1200,0.1214
0,sweep,0.04,0,1250,0.0931
0,sweep,0.04,0,1300,0.0898
0,sweep,0.04,0,1350,0.1048
0,sweep,0.04,0,1400,0.1019
0,sweep,0.04,0,1450,0.1048
0,sweep,0.04,0,1499,0.0843
0,sweep,0.04,1,0,0.9554
0,sweep,0.04,1,50,0.9355
0,sweep,0.04,1,100,0.9424
0,sweep,0.04,1,150,0.9111
0,sweep,0.04,1,200,0.8682
0,sweep,0.04,1,250,0.8008
0,sweep,0.04,1,300,0.5794
0,sweep,0.04,1,350,0.3509
0,sweep,0.04,1,400,0.3538
0,sweep,0.04,1,450,0.2334
0,sweep,0.04,1,500,0.2054
0,sweep,0.04,1,550,0.1110
0,sweep,0.04,1,600,0.1559
0,sweep,0.04,1,650,0.1283
0,sweep,0.04,1,700,0.1019
0,sweep,0.04,1,750,0.0990
0,sweep,0.04,1,800,0.0824
0,sweep,0.04,1,850,0.1042
0,sweep,0.04,1,900,0.1130
0,sweep,0.04,1,950,0.1283
0,sweep,0.04,1,1000,0.1068
0,sweep,0.04,1,1050,0.1055
0,sweep,0.04,1,1100,0.1224
0,sweep,0.04,1,1150,0.1152
0,sweep,0.04,1,1200,0.0944
0,sweep,0.04,1,1250,0.1068
0,sweep,0.04,1,1300,0.1175
0,sweep,0.04,1,1350,0.0814
0,sweep,0.04,1,1400,0.0710
0,sweep,0.04,1,1450,0.1214
0,sweep,0.04,1,1499,0.1156
0,sweep,0.04,2,0,0.9561
0,sweep,0.04,2,50,0.9508
0,sweep,0.04,2,100,0.9326
0,sweep,0.04,2,150,0.9287
0,sweep,0.04,2,200,0.9007
0,sweep,0.04,2,250,0.8770
0,sweep,0.04,2,300,0.6956
0,sweep,0.04,2,350,0.5824
0,sweep,0.04,2,400,0.5355
0,sweep,0.04,2,450,0.4899
0,sweep,0.04,2,500,0.3590
0,sweep,0.04,2,550,0.2633
0,sweep,0.04,2,600,0.1517
0,sweep,0.04,2,650,0.1182
0,sweep,0.04,2,700,0.1279
0,sweep,0.04,2,750,0.1748
0,sweep,0.04,2,800,0.1266
0,sweep,0.04,2,850,0.1104
0,sweep,0.04,2,900,0.0986
0,sweep,0.04,2,950,0.0999
0,sweep,0.04,2,1000,0.1292
0,sweep,0.04,2,1050,0.1543
0,sweep,0.04,2,1100,0.1693
0,sweep,0.04,2,1150,0.1289
0,sweep,0.04,2,1200,0.1097
0,sweep,0.04,2,1250,0.1250
0,sweep,0.04,2,1300,0.1634
0,sweep,0.04,2,1350,0.1217
0,sweep,0.04,2,1400,0.1133
0,sweep,0.04,2,1450,0.1133
0,sweep,0.04,2,1499,0.1133
0,sweep,0.04,4,0,0.9557
0,sweep,0.04,4,50,0.9512
0,sweep,0.04,4,100,0.9447
0,sweep,0.04,4,150,0.9333
0,sweep,0.04,4,200,0.9176
0,sweep,0.04,4,250,0.8809
0,sweep,0.04,4,300,0.8245
0,sweep,0.04,4,350,0.7617
0,sweep,0.04,4,400,0.6605
